Michael Mann,"['tt0369339', 'tt0085780', 'tt0104691', 'tt0091474', 'tt0140352', 'tt1152836', 'tt0083190', 'tt0430357', 'tt0248667', 'tt0113277']",[]
John Carpenter,"['tt0088172', 'tt0104850', 'tt0085333', 'tt0082340', 'tt0113409', 'tt1369706', 'tt0069945', 'tt0116225', 'tt0093777', 'tt0096256', 'tt0077651', 'tt0114852']",[]
George Roy Hill,['tt0070735'],[]
David Koepp,"['tt0164181', 'tt3045616', 'tt0995039']",[]
Ken Shapiro,['tt0082763'],[]
Joshua Marston,['tt0390221'],[]
Joel Zwick,['tt0259446'],[]
Lucas Lowe,['tt0101327'],[]
Anthony Waller,"['tt0118604', 'tt0110604']",[]
Robert Florey,['tt0019777'],[]
 Joseph Santley,['tt0019777'],[]
Michael Apted,"['tt0080549', 'tt0143145', 'tt0278435', 'tt0105585']",[]
John Wells,"['tt1172991', 'tt1322269']",[]
Ellie Kanner,"['tt0416658', 'tt2114461']",[]
Richard Donner,"['tt0118883', 'tt0110478', 'tt0112401', 'tt0122151', 'tt0093409']",[]
J. Lee Thompson,['tt0068408'],[]
Daniel Espinosa,['tt1599348'],[]
Tony Scott,"['tt0266987', 'tt0112740', 'tt0328107', 'tt0120660', 'tt0421054', 'tt0108399', 'tt0477080', 'tt0100485', 'tt0102266', 'tt0099371', 'tt0453467', 'tt0092099']",[]
Luis Valdez,['tt0093378'],[]
Merian C. Cooper,['tt0024216'],[]
 Ernest B. Schoedsack,['tt0024216'],[]
Taylor Hackford,"['tt0084434', 'tt0109642', 'tt0118971']",[]
Joe Carnahan,"['tt1601913', 'tt0475394', 'tt0429493']",[]
Robert Rodriguez,"['tt0462322', 'tt0133751', 'tt0104815', 'tt0116367']",[]
 Eli Roth,"['tt0462322', 'tt0361748']",[]
 Edgar Wright,['tt0462322'],[]
 Rob Zombie,['tt0462322'],[]
Renny Harlin,"['tt0204313', 'tt0098987', 'tt0116908', 'tt0106582', 'tt0099423', 'tt0095742']",[]
Sam Taylor-Johnson,['tt1266029'],[]
Robert Zemeckis,"['tt1907668', 'tt0088763', 'tt0161081', 'tt0104070', 'tt0118884', 'tt0109830', 'tt0162222', 'tt0442933', 'tt0096438', 'tt0096874', 'tt0099088']",[]
Michael Roemer,['tt0058414'],[]
Lesli Linka Glatter,['tt0114011'],[]
Fernando Meirelles,['tt0317248'],[]
 Kátia Lund,['tt0317248'],[]
Fritz Kiersch,['tt0087050'],[]
Antonia Bird,['tt0129332'],[]
Darren Aronofsky,"['tt1125849', 'tt0138704', 'tt1959490', 'tt0947798', 'tt0180093']",[]
Nicole Kassell,['tt0361127'],[]
Curtis Hanson,"['tt0185014', 'tt0388125', 'tt0119488', 'tt0104389']",[]
Ava DuVernay,"['tt1211890', 'tt1020072']",[]
Brian Helgeland,"['tt0120784', 'tt3569230', 'tt0453562']",[]
Ron Underwood,"['tt0120751', 'tt0100814']",[]
Bryan Spicer,['tt0113820'],[]
Danny Boyle,"['tt0117951', 'tt0289043', 'tt2080374', 'tt0111149', 'tt1010048', 'tt1542344', 'tt0163978']",[]
Josh Boone,['tt2582846'],[]
Terry Gilliam,"['tt0120669', 'tt1054606', 'tt0088846', 'tt0114746', 'tt0101889', 'tt2333804']",[]
Carl Reiner,"['tt0106873', 'tt0079367']",[]
Stephen Frears,"['tt0099703', 'tt0104412', 'tt0146882', 'tt2431286', 'tt0436697', 'tt1486190']",[]
Roger Christian,['tt0185183'],[]
Lee Daniels,"['tt1327773', 'tt0929632']",[]
Grant Heslov,['tt1234548'],[]
Preston Sturges,['tt0034240'],[]
Etan Cohen,['tt2561572'],[]
James Foley,"['tt0310910', 'tt0104348', 'tt0142192']",[]
Wayne Kramer,['tt0318374'],[]
Jon Amiel,"['tt0112722', 'tt0137494', 'tt0974014']",[]
Phillip Noyce,"['tt0109444', 'tt0944835', 'tt0120053']",[]
Phil Lord,"['tt0844471', 'tt2294449', 'tt1490017']",[]
 Christopher Miller,"['tt0844471', 'tt2294449', 'tt1490017']",[]
Kyle Balda,['tt2293640'],[]
 Pierre Coffin,['tt2293640'],[]
Joel Schumacher,"['tt0183649', 'tt0112462', 'tt0118688', 'tt0481369', 'tt0093437', 'tt0134273', 'tt0090060', 'tt0109446']",[]
Bobby Farrelly,"['tt0129387', 'tt0383010', 'tt2096672', 'tt0480687']",[]
 Peter Farrelly,"['tt0129387', 'tt0383010', 'tt2096672', 'tt0480687']",[]
Tony Bill,['tt0081207'],[]
Sam Peckinpah,"['tt0070518', 'tt0068638', 'tt0065214']",[]
Martin Scorsese,"['tt0338751', 'tt0112641', 'tt0099685', 'tt0070379', 'tt0095497', 'tt0407887', 'tt0163988', 'tt0119485', 'tt0085794', 'tt0993846', 'tt0101540', 'tt0217505', 'tt0081398', 'tt0075314']",[]
Ti West,['tt0961722'],[]
Peter Sollett,"['tt0981227', 'tt0240507']",[]
Jon Poll,['tt0423977'],[]
Larry Clark,['tt0113540'],[]
Dominic Sena,"['tt0107302', 'tt0187078', 'tt0244244', 'tt0479997', 'tt0365929']",[]
Phil Traill,['tt0881891'],[]
John Irvin,['tt0082449'],[]
Scott Derrickson,"['tt2377322', 'tt1922777']",[]
Christian E. Christiansen,['tt1265990'],[]
Byron Haskin,['tt0046534'],[]
Brian De Palma,"['tt0106519', 'tt0074991', 'tt0387877', 'tt0086250', 'tt0120832', 'tt0097027', 'tt0099165', 'tt0117060', 'tt0183523']",[]
Mira Nair,['tt1129445'],[]
Christian Alvart,"['tt0795351', 'tt1188729']",[]
Rupert Wainwright,['tt0432291'],[]
Nora Ephron,"['tt0108160', 'tt0128853']",[]
Fred Schepisi,['tt0108149'],[]
Mike Leigh,"['tt2473794', 'tt1431181']",[]
Anna Boden,"['tt2349144', 'tt0990413', 'tt0804497']",[]
 Ryan Fleck,"['tt2349144', 'tt0990413', 'tt0804497']",[]
Alfonso Gomez-Rejon,"['tt2582496', 'tt2561546']",[]
J.J. Abrams,"['tt0796366', 'tt1650062', 'tt2488496']",[]
Julian Schnabel,"['tt0115632', 'tt0401383']",[]
Lana Wachowski,"['tt0234215', 'tt0133093', 'tt0115736', 'tt0811080']",[]
 Lilly Wachowski,"['tt0234215', 'tt0133093', 'tt1371111', 'tt0115736', 'tt0811080']",[]
Chuck Russell,"['tt0110475', 'tt0094761', 'tt0093629']",[]
John Moore,['tt0467197'],[]
Jake Kasdan,"['tt0120906', 'tt1284575']",[]
Mel Smith,['tt0118689'],[]
Spike Lee,"['tt0454848', 'tt0104797', 'tt0307901', 'tt0097216', 'tt0215545']",[]
Barry Sonnenfeld,"['tt0119654', 'tt0101272', 'tt1409024', 'tt0113161', 'tt0120891']",[]
Joe Lynch,['tt1945084'],[]
Michaël R. Roskam,['tt1600196'],[]
Haifaa Al-Mansour,['tt2258858'],[]
Jay Roach,"['tt3203606', 'tt0118655', 'tt0145660', 'tt0427152']",[]
James Vanderbilt,['tt3859076'],[]
James Marsh,['tt2980516'],[]
Clint Eastwood,"['tt0118548', 'tt0075029', 'tt1205489', 'tt0139668', 'tt1212419', 'tt0824747', 'tt0107808', 'tt0405159', 'tt0418689', 'tt0186566', 'tt1057500', 'tt2179136', 'tt0498380', 'tt0309377', 'tt0327056', 'tt0067588', 'tt0112579', 'tt0105695']",[]
Christian Duguay,['tt0118647'],[]
Marco Brambilla,['tt0106697'],[]
Dave Meyers,['tt0455960'],[]
Robert Clouse,['tt0070034'],[]
Kathryn Bigelow,"['tt0887912', 'tt0114558', 'tt0102685', 'tt0093605', 'tt1790885']",[]
David Mamet,"['tt0093223', 'tt0252503', 'tt0360009', 'tt1012804', 'tt0120202']",[]
Seth Gordon,"['tt2024432', 'tt1499658']",[]
Guillermo del Toro,"['tt0167190', 'tt0411477', 'tt0457430', 'tt1663662', 'tt0187738', 'tt0119675']",[]
Kevin Munroe,['tt0453556'],[]
Louis Leterrier,"['tt1670345', 'tt0800080', 'tt0800320']",[]
Alexander Mackendrick,['tt0051036'],[]
Robert Logevall,['tt0847214'],[]
Lasse Hallström,"['tt0120824', 'tt0124315', 'tt2980648', 'tt0241303']",[]
John Flynn,['tt0076637'],[]
Robert Luketic,"['tt0250494', 'tt0478087', 'tt1142988']",[]
Francis Ford Coppola,"['tt0071562', 'tt0091738', 'tt0086066', 'tt0078788', 'tt0103874', 'tt0068646']",[]
Mark Helfrich,['tt0452625'],[]
Peter Howitt,"['tt2304953', 'tt0218817']",[]
Antoine Fuqua,"['tt0139654', 'tt1798684', 'tt0455944', 'tt1210042']",[]
Jodie Foster,"['tt0102316', 'tt1321860']",[]
Norman Jewison,"['tt0110737', 'tt0059037', 'tt0093565', 'tt0088683']",[]
Peyton Reed,['tt1068680'],[]
Harold Ramis,"['tt1045778', 'tt0080487', 'tt0107048', 'tt0289848', 'tt0122933']",[]
Bryan Singer,"['tt0120903', 'tt0290334', 'tt0118636', 'tt0985699', 'tt0114814']",[]
Euzhan Palcy,['tt0097243'],[]
Barbra Streisand,['tt0117057'],[]
Will Gluck,"['tt1282140', 'tt1632708']",[]
Ron Howard,"['tt0131369', 'tt0117438', 'tt1979320', 'tt0101393', 'tt0268978', 'tt0096446', 'tt0870111', 'tt0808151']",[]
Miguel Arteta,"['tt0279113', 'tt1477837', 'tt0403702']",[]
Gus Van Sant,"['tt0119217', 'tt1013753', 'tt2091473', 'tt0097240', 'tt0089537', 'tt0102494', 'tt0106834']",[]
Ruben Fleischer,"['tt1321870', 'tt1622547']",[]
Rachel Talalay,['tt0101917'],[]
Philip Kaufman,['tt0180073'],[]
Francis Lawrence,"['tt1067583', 'tt0360486', 'tt0480249']",[]
Gary Winick,['tt0892318'],[]
Gavin O'Connor,['tt1291584'],[]
Jacques Tourneur,"['tt0036104', 'tt0036027']",[]
Steven Soderbergh,"['tt1130080', 'tt0349903', 'tt0240772', 'tt0307479', 'tt0195685', 'tt0165854', 'tt0120780', 'tt0102181', 'tt0181865']",[]
Scott Spiegel,['tt0120860'],[]
Rob Schmidt,['tt0295700'],[]
Clive Barker,"['tt0093177', 'tt0113690']",[]
Jonathan Kesselman,['tt0317640'],[]
Paul Mazursky,"['tt0090966', 'tt0087747', 'tt0078444']",[]
Joel Hopkins,['tt1046947'],[]
George A. Romero,"['tt0418819', 'tt0106664', 'tt0088993', 'tt0083767']",[]
Alan Parker,"['tt0099291', 'tt0077928', 'tt0289992', 'tt0084675']",[]
Tom Hanks,['tt1583420'],[]
Jonathan Lynn,"['tt0088930', 'tt0104114', 'tt0104952']",[]
Judd Apatow,"['tt1758830', 'tt0478311', 'tt0405422', 'tt1201167']",[]
John Curran,['tt1423995'],[]
Marc Forster,"['tt0371257', 'tt0420223', 'tt0285742', 'tt0816711', 'tt1586752']",[]
Luc Besson,"['tt0095250', 'tt0110413', 'tt0119116', 'tt2404311', 'tt2872732']",[]
Monte Hellman,['tt0067893'],[]
John Madden,"['tt1412386', 'tt0138097', 'tt0119280', 'tt1226753']",[]
David Yates,['tt0417741'],[]
Don Bluth,['tt0118617'],[]
 Gary Goldman,['tt0118617'],[]
Uwe Boll,['tt0369226'],[]
Tarsem Singh,"['tt0209958', 'tt2140379']",[]
Lee Toland Krieger,['tt1405365'],[]
John Waters,"['tt0173716', 'tt0111127']",[]
Roland Joffé,['tt0103976'],[]
Orson Welles,"['tt0033467', 'tt0040525', 'tt0052311']",[]
Nicholas Stoller,"['tt0800039', 'tt1226229']",[]
Sarah Gavron,['tt3077214'],[]
Eran Creevy,['tt1104126'],[]
Theodore Melfi,['tt2170593'],[]
Harmony Korine,['tt2101441'],[]
James Kent,['tt1441953'],[]
Raja Gosnell,"['tt0267913', 'tt0151738', 'tt2017020', 'tt0472181']",[]
James Gunn,"['tt1512235', 'tt0439815']",[]
Richard Kelly,"['tt0405336', 'tt0362478', 'tt0246578']",[]
John Carney,['tt1980929'],[]
Thomas Carter,"['tt0119664', 'tt0206275']",[]
Simon Curtis,"['tt2404425', 'tt1655420']",[]
Damián Szifrón,['tt3011894'],[]
Paolo Sorrentino,['tt3312830'],[]
Rich Moore,['tt1772341'],[]
